data,latitude,longitude,mes,temp_superficie,umidade_relativa,ndvi,ndwi,precipitacao_30d,velocidade_vento,frp_fogo,dist_estrada_km,dist_area_protegida_km,densidade_pop,altitude_m,dias_sem_chuva,estacao_seca,risco_score,risco_desmatamento
2021-05-19,-1.2423,-63.0072,5,29.29,71.55,0.6406,0.6051,167.23,15.1,0.5,3.36,16.08,11.09,430.9,0.0,0,0.4113,Médio
2019-10-26,-13.6433,-63.0939,10,25.8,77.34,0.6548,0.5377,135.08,20.08,2.68,3.74,49.38,10.26,302.3,13.7,0,0.2336,Baixo
2022-09-09,-8.9807,-49.8004,9,36.5,61.55,0.4485,0.2095,51.44,15.61,9.69,5.05,127.14,29.77,171.8,48.7,1,0.876,Alto
2019-05-18,-0.8366,-50.8998,5,28.32,80.86,0.6613,0.591,159.27,13.29,0.54,40.66,158.13,4.84,292.7,0.9,0,0.2825,Baixo
2019-08-30,-13.653,-64.3817,8,35.29,48.72,0.4141,0.2371,34.02,11.91,5.39,14.47,40.66,17.88,91.1,34.9,1,0.6979,Alto
2021-07-02,-3.3566,-47.4139,7,34.16,61.45,0.5523,0.1827,11.65,18.73,7.38,3.98,8.61,25.45,210.7,36.3,1,0.6458,Médio
2021-10-28,-8.0823,-46.3212,10,24.5,73.41,0.6523,0.6293,135.09,20.59,7.54,2.64,5.08,6.76,293.0,0.0,0,0.2066,Baixo
2022-08-24,-2.5817,-63.8512,8,32.28,58.0,0.474,0.1397,32.22,9.65,7.77,8.84,116.78,13.06,67.3,29.7,1,0.5729,Médio
2019-01-09,-14.0852,-63.0761,1,29.34,70.47,0.6083,0.6983,223.2,4.0,0.67,39.99,22.76,4.73,376.0,0.0,0,0.37,Médio
2021-12-27,2.4307,-58.8422,12,28.33,75.71,0.6383,0.6222,159.04,3.61,1.09,11.33,8.67,1.73,155.4,0.0,0,0.3545,Médio
2021-09-09,4.4698,-46.6486,9,36.36,56.57,0.5344,0.1158,11.66,17.29,5.97,4.36,108.66,8.83,82.2,31.6,1,0.6744,Alto
2018-04-27,4.3776,-48.4631,4,28.81,67.58,0.6774,0.5196,125.03,11.81,3.82,12.94,4.42,2.19,137.9,13.1,0,0.4151,Médio
2019-12-08,-0.007,-70.1281,12,26.07,78.04,0.6147,0.5117,135.25,12.73,2.95,20.26,52.31,6.12,626.4,0.0,0,0.1535,Baixo
2019-06-01,-12.3983,-62.0035,6,32.41,61.73,0.4577,0.2886,95.32,4.84,6.78,0.75,39.26,20.63,3.3,27.9,1,0.6333,Médio
2019-07-10,0.1653,-57.5056,7,34.21,54.13,0.5328,0.1158,18.02,8.99,5.64,24.7,3.67,0.9,365.4,33.9,1,0.5987,Médio
2022-11-29,-14.5083,-58.9123,11,23.37,81.8,0.6139,0.6888,177.21,10.82,5.56,12.57,16.54,0.31,187.3,0.0,0,0.1935,Baixo
2021-03-19,-14.5575,-67.5718,3,31.35,74.05,0.653,0.6107,138.72,12.83,2.12,0.24,6.5,9.33,247.5,7.5,0,0.5584,Médio
2021-08-02,-8.5278,-48.9531,8,34.88,59.25,0.5062,0.2307,37.84,10.41,12.05,28.01,37.1,4.02,390.6,30.0,1,0.7916,Alto
2022-11-18,-5.2271,-54.0457,11,30.45,63.91,0.6656,0.5845,173.75,7.85,1.74,31.15,25.94,5.41,383.2,0.0,0,0.3274,Baixo
2019-11-20,0.4081,-49.5386,11,24.84,87.09,0.6929,0.5857,132.84,8.86,3.44,24.78,0.17,5.2,197.9,0.0,0,0.222,Baixo
2022-01-03,-1.3341,-48.9546,1,30.49,82.48,0.5869,0.5252,130.77,16.83,3.35,10.46,148.71,0.91,96.3,0.0,0,0.403,Médio
2020-03-04,-6.0819,-52.046,3,32.46,73.58,0.5544,0.6385,199.77,12.98,0.82,18.85,17.21,0.04,393.3,0.0,0,0.4256,Médio
2022-05-06,-9.5275,-60.7021,5,25.36,65.14,0.6216,0.6376,179.54,14.45,6.65,12.24,11.95,22.87,382.9,0.0,0,0.3533,Médio
2018-11-26,4.9425,-55.9047,11,29.54,76.44,0.7401,0.7009,173.72,8.4,0.04,30.15,10.06,2.46,257.3,0.0,0,0.3678,Médio
2022-09-26,-6.4764,-68.5098,9,34.0,47.78,0.6011,0.1886,53.62,0.18,7.93,21.9,6.92,5.55,366.3,32.1,1,0.6643,Alto
2019-02-04,-5.9723,-54.1379,2,24.91,77.22,0.7416,0.7058,163.79,9.91,6.74,2.13,282.21,35.73,233.1,0.0,0,0.1435,Baixo
2019-08-19,-11.7275,-67.9809,8,34.99,57.06,0.4904,0.3085,90.53,8.53,5.83,25.76,13.99,17.53,175.9,26.6,1,0.6959,Alto
2021-10-12,0.8962,-53.5694,10,29.67,70.29,0.5609,0.5829,151.32,13.4,2.09,29.06,20.8,1.14,300.6,0.0,0,0.4628,Médio
2019-12-20,-1.1264,-66.5713,12,26.8,80.6,0.5328,0.6926,167.32,25.14,1.65,11.58,82.03,7.1,377.9,0.0,0,0.2739,Baixo
2021-01-14,-10.5846,-69.7086,1,30.33,79.03,0.6193,0.5352,106.47,14.78,2.87,52.14,41.08,13.1,346.4,0.2,0,0.36,Médio
2020-03-22,-13.3524,-68.372,3,24.67,79.88,0.6401,0.5039,125.25,22.94,4.02,46.29,18.4,11.99,376.4,0.0,0,0.1843,Baixo
2021-09-16,-1.39,-72.9442,9,31.01,55.04,0.565,0.1929,0.0,14.28,6.85,4.81,91.44,14.31,185.9,31.3,1,0.4977,Médio
2019-02-21,-1.9098,-52.8753,2,28.27,67.92,0.6934,0.6894,188.22,9.48,3.38,58.65,55.41,6.11,537.3,0.0,0,0.3097,Baixo
2018-04-17,-9.5348,-52.4928,4,28.05,79.89,0.6614,0.4478,73.42,13.39,0.75,14.53,10.35,1.93,248.6,0.0,0,0.3848,Médio
2019-07-02,4.0173,-58.5819,7,32.57,53.65,0.4555,0.0931,17.93,19.12,5.52,32.16,41.28,6.25,282.2,35.3,1,0.542,Médio
2020-05-15,-11.9788,-68.4818,5,29.62,68.05,0.602,0.4794,60.19,19.32,1.13,42.06,102.25,10.44,102.2,0.0,0,0.265,Baixo
2018-11-03,-6.3533,-70.6605,11,29.06,81.76,0.6627,0.576,125.06,9.7,2.26,17.59,27.44,9.38,270.9,14.3,0,0.3833,Médio
2019-10-10,3.8723,-72.4644,10,29.72,85.5,0.6849,0.602,135.27,13.01,0.41,12.73,52.91,0.73,379.8,0.0,0,0.321,Baixo
2019-12-31,-6.6055,-68.3591,12,27.75,74.79,0.6696,0.6577,191.55,6.28,2.28,61.76,141.76,0.67,414.4,0.0,0,0.2854,Baixo
2018-04-15,-2.2295,-48.056,4,29.21,85.8,0.5983,0.6655,161.9,15.3,1.0,6.56,46.9,33.6,534.3,15.9,0,0.3588,Médio
2020-11-30,-7.0481,-66.237,11,27.11,75.46,0.6825,0.5956,125.01,18.21,3.18,7.43,4.32,1.65,378.0,0.0,0,0.366,Médio
2022-06-02,-9.5157,-63.0804,6,38.11,53.1,0.5213,0.1905,61.98,12.16,5.08,11.22,11.22,3.49,341.5,34.1,1,0.7333,Alto
2018-10-04,4.6796,-70.0503,10,26.37,71.85,0.5965,0.5302,150.53,9.33,2.21,49.06,36.16,14.59,233.1,0.0,0,0.2708,Baixo
2020-12-26,-6.8133,-66.7739,12,32.21,83.19,0.6108,0.6313,151.13,13.44,2.1,69.84,12.89,5.27,200.7,0.0,0,0.4146,Médio
2021-04-28,2.882,-58.4617,4,28.07,71.1,0.6844,0.4492,113.92,13.67,5.66,6.21,126.37,2.0,445.5,0.0,0,0.2483,Baixo
2020-02-05,-10.4009,-55.9829,2,25.25,78.68,0.6383,0.5482,120.3,12.32,2.5,49.85,20.79,6.3,442.7,12.7,0,0.1676,Baixo
2021-07-03,-10.7379,-66.1301,7,36.74,52.2,0.5795,0.0881,5.25,12.71,8.18,7.47,24.44,8.42,138.4,35.5,1,0.7174,Alto
2020-01-20,-14.3773,-71.3835,1,28.25,72.7,0.6751,0.6637,151.39,11.3,4.7,88.2,48.37,6.03,408.5,0.0,0,0.3675,Médio
2020-07-09,-1.9667,-62.0511,7,35.7,60.15,0.4757,0.145,32.34,15.98,7.25,22.75,29.71,25.13,397.6,36.2,1,0.6643,Alto
2018-01-14,-7.6295,-66.4423,1,30.45,73.1,0.6495,0.748,196.32,14.94,0.69,0.18,19.26,3.35,132.9,0.0,0,0.3611,Médio
2021-06-16,2.2872,-66.8525,6,34.68,52.98,0.5032,0.1574,41.55,8.07,9.08,0.87,3.19,10.83,381.1,35.4,1,0.7213,Alto
2021-04-21,-5.5358,-46.1238,4,26.82,80.66,0.6136,0.4875,68.77,7.96,2.75,3.99,36.3,1.19,142.6,0.0,0,0.3007,Baixo
2018-03-12,4.3639,-55.7436,3,29.95,82.99,0.6044,0.7188,157.88,10.98,1.1,5.19,80.87,4.98,64.4,0.0,0,0.337,Baixo
2019-11-04,-11.2895,-57.4074,11,28.0,78.22,0.6851,0.4596,106.5,14.95,2.48,36.48,46.3,13.51,276.0,0.0,0,0.2904,Baixo
2022-11-22,2.3725,-61.3583,11,29.37,71.73,0.6923,0.5566,121.02,12.59,4.05,6.3,19.22,2.55,338.7,7.8,0,0.466,Médio
2020-02-07,0.5319,-60.9896,2,23.69,72.45,0.6802,0.6887,125.63,9.43,7.43,86.96,5.47,8.91,282.7,0.0,0,0.2211,Baixo
2020-07-05,0.4184,-57.8547,7,34.89,55.4,0.5758,0.1235,10.1,13.05,11.09,25.27,67.79,1.67,730.1,39.1,1,0.689,Alto
2022-07-19,1.8957,-53.5,7,32.72,56.6,0.4729,0.1031,0.0,10.68,5.79,29.48,113.72,1.08,356.8,32.4,1,0.4612,Médio
2021-08-02,0.2205,-53.3399,8,37.31,50.06,0.5837,0.2116,36.1,15.52,6.1,6.14,19.66,7.41,322.1,29.3,1,0.9274,Alto
2020-11-28,-2.4756,-68.1926,11,29.25,78.62,0.605,0.5174,107.68,13.33,0.23,55.8,52.17,11.24,364.4,0.0,0,0.3847,Médio
2021-12-26,-12.3751,-58.9968,12,28.48,75.43,0.5994,0.536,160.7,10.74,0.57,27.55,21.16,1.2,233.8,0.0,0,0.377,Médio
2022-04-27,-14.3495,-61.4652,4,28.97,66.42,0.562,0.7908,217.11,12.93,4.28,49.95,27.91,24.98,439.4,0.0,0,0.3233,Baixo
2020-04-13,3.417,-48.6252,4,26.0,70.36,0.6277,0.4201,110.12,17.26,0.9,78.36,72.43,2.56,354.2,0.0,0,0.2436,Baixo
2020-05-17,-2.667,-55.3203,5,31.25,72.48,0.6248,0.5621,141.46,9.72,1.94,3.36,3.48,1.28,347.3,10.0,0,0.4577,Médio
2019-12-06,0.9307,-58.0899,12,31.98,74.64,0.6763,0.509,74.3,13.61,2.19,2.54,30.23,2.27,206.4,0.0,0,0.4727,Médio
2022-10-31,-5.3696,-69.769,10,28.79,84.45,0.6622,0.5641,140.97,11.72,3.04,40.67,9.66,1.86,65.4,0.0,0,0.2537,Baixo
2021-06-26,-12.6538,-56.0421,6,37.18,56.19,0.4404,0.1639,49.28,13.71,5.4,50.27,16.61,0.95,224.8,36.8,1,0.6673,Alto
2018-06-01,-12.4963,-69.7183,6,32.86,50.8,0.4804,0.2472,51.62,9.38,5.73,21.91,41.36,15.99,342.4,36.6,1,0.614,Médio
2022-04-24,-1.2887,-63.5582,4,26.41,76.1,0.6314,0.5621,152.32,12.44,1.19,11.39,1.1,6.84,233.3,12.2,0,0.3543,Médio
2020-05-27,-6.3939,-69.0004,5,28.08,73.24,0.5612,0.5922,176.68,16.43,0.91,26.43,36.04,4.92,343.8,0.0,0,0.3749,Médio
2018-05-06,-10.9895,-53.6219,5,28.87,76.62,0.601,0.7665,226.38,8.25,8.14,9.12,13.33,30.08,265.1,0.0,0,0.4703,Médio
2020-09-30,-5.1681,-67.2249,9,33.21,57.9,0.4615,0.2536,81.37,6.68,8.6,6.81,44.28,4.64,364.6,26.2,1,0.6203,Médio
2020-02-01,-13.7158,-62.0279,2,29.08,81.05,0.7217,0.5065,134.32,6.83,1.31,16.74,6.11,1.83,153.5,0.0,0,0.3391,Baixo
2022-05-21,-3.3606,-47.9211,5,28.61,74.88,0.6596,0.5448,106.47,7.32,4.23,6.09,53.24,3.2,328.9,0.0,0,0.3773,Médio
2019-01-08,-9.6201,-67.2791,1,26.0,83.19,0.6831,0.5989,137.82,14.38,0.85,16.53,41.5,2.73,203.9,10.7,0,0.2744,Baixo
2022-02-17,0.9512,-58.7815,2,29.04,79.54,0.5751,0.5252,121.59,6.38,3.08,78.44,141.95,6.91,69.3,0.0,0,0.2907,Baixo
2020-10-14,-8.7928,-61.2604,10,29.73,71.46,0.7097,0.6125,163.54,10.81,0.51,45.78,96.87,3.45,275.2,0.0,0,0.3796,Médio
2018-04-10,-5.8956,-72.4925,4,28.34,86.05,0.7151,0.5526,114.56,14.47,2.96,71.02,13.32,7.26,530.4,1.6,0,0.2853,Baixo
2022-11-09,-14.7676,-50.8028,11,30.31,76.63,0.5501,0.6551,147.82,13.67,1.22,41.04,1.11,11.07,81.2,3.8,0,0.3731,Médio
2020-07-24,-13.5511,-71.0667,7,31.57,50.82,0.4647,0.1961,55.14,10.46,5.23,10.95,42.61,15.02,317.9,32.5,1,0.5476,Médio
2019-06-15,-7.1501,-59.7209,6,34.94,63.26,0.5248,0.1867,26.98,12.76,5.64,41.79,36.94,12.38,419.6,40.2,1,0.6318,Médio
2020-05-06,-5.4012,-57.301,5,25.66,85.39,0.6822,0.5715,121.61,12.43,1.03,64.07,1.11,2.3,645.0,0.0,0,0.203,Baixo
2022-04-15,-2.9996,-55.4041,4,25.77,74.83,0.6161,0.7145,185.24,11.1,2.77,73.45,5.24,1.23,226.1,0.0,0,0.3156,Baixo
2019-07-11,-9.1667,-53.7183,7,32.74,52.48,0.4847,0.102,0.0,11.16,5.15,28.74,35.15,7.82,205.2,34.2,1,0.6229,Médio
2018-12-18,-1.1004,-65.9084,12,26.12,74.14,0.6201,0.5347,140.17,20.94,2.15,5.94,97.14,2.22,125.0,9.3,0,0.1499,Baixo
2018-08-24,2.2024,-72.7206,8,32.9,58.57,0.5055,0.1344,28.75,15.24,7.52,1.01,94.79,0.89,471.1,28.9,1,0.6524,Alto
2019-06-28,0.597,-52.7436,6,33.57,61.39,0.5599,0.1781,30.48,21.92,7.12,3.98,6.57,7.49,169.9,30.7,1,0.4747,Médio
2021-11-24,-14.2076,-58.0016,11,29.67,77.85,0.6114,0.7018,155.41,10.01,2.86,84.2,19.42,3.96,244.4,0.0,0,0.4856,Médio
2020-05-10,-5.3899,-49.5887,5,27.36,75.51,0.7,0.6124,168.31,11.66,0.39,15.5,1.77,14.11,22.7,0.0,0,0.2934,Baixo
2019-02-20,-12.9014,-50.0011,2,24.83,82.49,0.6109,0.6381,148.94,6.67,1.77,48.27,25.34,3.77,432.6,0.0,0,0.1832,Baixo
2018-10-31,-10.1591,-49.3869,10,30.28,73.44,0.6076,0.5615,138.96,8.76,5.67,15.64,55.95,38.5,473.7,0.0,0,0.4303,Médio
2019-08-31,4.7333,-59.4173,8,32.33,60.15,0.5409,0.1411,17.77,19.61,6.89,27.03,62.42,14.21,426.9,29.8,1,0.5567,Médio
2022-09-12,-12.1501,-63.6584,9,33.88,53.56,0.5461,0.1991,11.65,9.91,6.89,0.61,27.65,0.59,59.2,32.5,1,0.6433,Médio
2019-09-19,-5.0222,-50.8364,9,34.89,57.16,0.5426,0.2455,53.63,19.68,7.67,7.19,4.03,7.11,391.1,31.2,1,0.6854,Alto
2022-12-09,-2.6369,-60.3638,12,28.4,74.43,0.5842,0.4991,130.6,7.03,0.81,14.33,19.21,8.27,49.1,0.0,0,0.4366,Médio
2020-06-04,-0.9507,-67.8636,6,36.19,54.72,0.4767,0.1822,55.4,7.79,7.41,24.9,107.59,11.88,308.7,30.1,1,0.7039,Alto
2018-11-23,-3.807,-49.0607,11,28.96,73.11,0.6911,0.664,150.57,10.64,4.96,4.7,10.43,6.89,330.8,0.0,0,0.3518,Médio
2022-06-15,-14.8046,-48.2883,6,32.28,61.72,0.5021,0.1358,14.36,11.75,5.02,36.16,15.41,6.61,346.5,34.1,1,0.5941,Médio
2020-04-20,-8.4708,-59.9433,4,32.36,71.34,0.5963,0.5797,168.55,15.69,4.08,11.33,54.95,4.59,380.2,12.4,0,0.5363,Médio
2021-07-19,-4.6458,-70.8804,7,34.39,51.3,0.5229,0.0754,8.18,13.8,5.49,42.52,52.91,3.17,298.8,32.2,1,0.5791,Médio
2022-12-01,-13.2427,-62.1409,12,27.71,85.6,0.6143,0.6735,169.15,10.33,1.22,2.58,97.31,29.22,5.6,0.0,0,0.3154,Baixo
2018-04-02,-7.9875,-50.5009,4,29.93,79.89,0.7397,0.6625,156.38,11.47,3.83,28.47,19.65,3.82,380.3,0.0,0,0.3825,Médio
2018-06-26,-14.3359,-47.7503,6,34.5,43.07,0.5772,0.1251,12.11,10.72,8.47,8.68,28.91,0.66,314.6,32.1,1,0.6669,Alto
2021-08-07,-13.4284,-67.3028,8,34.8,52.17,0.5302,0.3155,45.86,8.34,9.45,39.67,25.2,1.83,164.6,30.7,1,0.6589,Alto
2019-05-30,-7.0615,-71.1247,5,32.98,65.94,0.7181,0.674,166.4,8.45,5.64,12.86,105.11,19.47,64.6,0.0,0,0.3522,Médio
2018-12-03,-12.3457,-48.4342,12,27.45,70.25,0.6532,0.6573,184.73,16.11,1.19,27.37,58.67,8.83,531.0,0.0,0,0.2551,Baixo
2018-03-13,-3.6492,-62.0967,3,27.36,59.31,0.6883,0.6172,178.98,4.69,2.14,68.07,71.22,15.09,484.7,0.0,0,0.3014,Baixo
2018-02-09,-1.2107,-57.8307,2,28.23,74.32,0.7239,0.5807,164.74,18.47,0.99,0.52,5.71,16.54,405.9,0.0,0,0.3499,Baixo
2021-11-14,1.0117,-45.8942,11,30.14,69.29,0.6623,0.5491,116.17,10.63,0.86,0.28,62.78,17.33,198.6,0.0,0,0.3224,Baixo
2018-09-03,-10.997,-71.1362,9,30.99,55.3,0.4872,0.2825,103.46,8.91,6.13,36.77,22.69,8.0,77.5,25.6,1,0.5747,Médio
2020-05-03,-11.6503,-54.8471,5,24.07,66.87,0.5648,0.5995,107.89,14.96,2.72,25.99,0.94,1.95,414.7,0.0,0,0.2208,Baixo
2021-01-10,-12.9086,-70.925,1,26.83,75.41,0.6458,0.7303,178.48,17.94,1.39,8.67,2.48,1.6,355.0,0.0,0,0.2419,Baixo
2020-02-21,-2.2714,-62.4869,2,24.73,72.93,0.6912,0.6575,162.94,16.47,3.36,17.05,45.32,8.53,243.8,0.0,0,0.3368,Baixo
2018-02-19,-0.8705,-50.4932,2,27.15,82.51,0.6973,0.4706,114.78,14.01,2.73,1.07,18.61,4.57,468.7,0.0,0,0.2473,Baixo
2021-11-30,-14.3683,-60.8628,11,29.0,82.06,0.6752,0.5589,146.27,16.35,0.04,5.34,81.03,8.17,427.2,0.0,0,0.3627,Médio
2018-01-20,3.7242,-45.0789,1,26.22,78.93,0.6229,0.6581,147.64,5.13,1.99,13.81,53.01,6.9,326.4,13.6,0,0.2093,Baixo
2021-10-22,-13.9606,-57.3463,10,25.15,73.37,0.5512,0.6502,189.17,9.91,1.15,44.9,0.88,9.22,305.3,0.0,0,0.2529,Baixo
2022-06-19,-4.1741,-64.0075,6,34.14,64.93,0.4752,0.1733,8.6,8.36,6.22,16.33,46.45,0.33,307.6,30.4,1,0.5672,Médio
2020-02-29,-0.8188,-66.8369,2,29.73,67.23,0.6348,0.608,142.14,16.9,3.41,22.07,8.55,0.33,402.0,0.0,0,0.3596,Médio
2020-09-04,2.4194,-63.1854,9,30.61,47.98,0.4844,0.1026,0.0,10.47,6.59,51.74,21.97,12.79,171.4,37.6,1,0.5397,Médio
2020-05-20,-0.7183,-62.5691,5,29.64,74.58,0.6809,0.6689,202.04,15.38,4.34,9.23,39.2,2.15,363.9,0.0,0,0.4263,Médio
2019-12-12,1.0346,-71.076,12,29.63,86.27,0.7493,0.5311,117.89,14.14,2.5,30.16,82.45,10.56,161.9,0.0,0,0.38,Médio
2022-06-08,-8.211,-62.6519,6,35.91,53.99,0.5062,0.1891,39.81,8.55,6.61,49.45,24.36,7.91,500.5,42.0,1,0.686,Alto
2022-06-20,1.2965,-60.0013,6,36.44,54.08,0.4892,0.2055,26.96,9.65,7.81,5.66,66.11,40.06,379.8,38.9,1,0.8481,Alto
2019-09-05,-13.3977,-52.7633,9,38.4,47.79,0.487,0.1098,27.06,17.18,5.08,11.02,61.11,18.04,196.8,69.9,1,0.796,Alto
2021-01-27,2.8963,-54.6116,1,27.29,79.73,0.6562,0.6355,174.3,8.9,0.05,97.56,21.41,5.33,312.1,0.0,0,0.2662,Baixo
2022-08-19,-4.0482,-53.1546,8,34.22,59.77,0.4586,0.2625,80.14,12.5,5.17,102.19,27.8,9.58,171.9,22.6,1,0.4998,Médio
2022-10-22,1.346,-72.7658,10,27.17,78.95,0.656,0.6482,157.54,8.87,1.15,6.32,48.22,1.25,525.6,0.0,0,0.2493,Baixo
2020-07-17,-5.9536,-66.9053,7,34.0,51.85,0.5225,0.1539,49.65,10.74,5.54,1.72,1.27,4.88,543.4,25.2,1,0.6928,Alto
2020-04-06,-2.1284,-54.4728,4,31.07,71.47,0.6605,0.5539,159.87,11.82,8.3,7.9,88.59,13.24,404.4,11.0,0,0.4516,Médio
2019-05-24,-4.4719,-59.4483,5,25.31,68.53,0.6729,0.6948,180.53,8.87,1.56,12.68,58.76,9.75,533.5,0.0,0,0.2313,Baixo
2022-10-16,-0.3682,-72.8512,10,26.28,75.42,0.6717,0.4963,136.11,8.16,2.17,14.54,11.48,6.63,322.8,0.0,0,0.2357,Baixo
2018-09-18,-13.3674,-50.4742,9,36.75,49.6,0.4114,0.2888,62.26,13.15,5.65,24.11,158.91,1.94,414.5,27.6,1,0.7058,Alto
2020-11-24,-13.793,-51.3613,11,30.04,69.11,0.6818,0.6588,183.31,8.62,0.78,57.44,7.91,16.25,483.7,0.0,0,0.394,Médio
2019-05-31,-10.0579,-57.6443,5,27.27,72.88,0.6164,0.5876,182.48,8.76,0.82,10.02,98.18,3.19,299.1,0.0,0,0.1952,Baixo
2019-05-25,-11.8091,-71.139,5,29.71,72.55,0.5952,0.5364,130.2,8.24,2.4,47.43,15.69,17.17,310.7,0.0,0,0.4363,Médio
2020-01-10,2.4357,-51.5376,1,28.68,72.31,0.5948,0.6089,144.95,11.69,1.28,2.45,57.61,9.46,440.0,0.0,0,0.2588,Baixo
2022-12-28,-10.6157,-56.656,12,31.0,77.33,0.6717,0.5877,157.18,15.77,1.46,1.07,24.38,4.66,397.0,19.9,0,0.4561,Médio
2018-04-11,4.5173,-51.1051,4,28.15,75.4,0.6389,0.5188,108.87,18.03,1.79,17.53,53.34,0.41,186.7,0.0,0,0.4229,Médio
2020-11-21,-8.2621,-51.9511,11,30.05,73.56,0.5659,0.7327,197.85,9.1,2.93,1.54,6.77,2.65,28.0,0.0,0,0.4979,Médio
2018-05-31,-11.3576,-50.5159,5,33.28,75.92,0.6739,0.5892,149.63,20.6,0.19,12.46,12.56,21.99,273.7,0.0,0,0.5594,Médio
2018-10-10,0.794,-58.4958,10,29.2,70.04,0.578,0.5702,158.52,7.98,3.0,56.77,4.21,17.04,14.5,2.5,0,0.3416,Baixo
2020-03-13,-1.8258,-69.0709,3,28.1,75.53,0.657,0.5504,132.69,16.33,1.66,6.91,80.14,8.55,151.3,0.0,0,0.4052,Médio
2020-07-20,-5.0361,-54.2076,7,35.44,55.75,0.5119,0.1707,0.0,9.11,7.21,30.6,14.06,6.28,168.9,53.7,1,0.7725,Alto
2019-04-18,-3.8927,-55.6267,4,27.27,67.48,0.6943,0.648,131.88,8.52,0.79,9.0,47.43,10.42,214.7,0.0,0,0.2454,Baixo
2019-08-01,-0.616,-52.2169,8,38.78,59.98,0.5891,0.0722,36.58,9.02,6.05,1.15,68.64,6.28,423.1,28.2,1,0.7393,Alto
2018-06-08,-10.4309,-68.2433,6,34.36,50.59,0.4318,0.255,50.2,11.79,5.53,20.34,92.67,10.34,455.7,31.0,1,0.6868,Alto
2019-07-08,4.9267,-67.5407,7,33.45,55.45,0.4974,0.1822,34.85,14.32,12.76,45.02,4.5,3.67,376.3,79.5,1,0.7644,Alto
2022-10-30,4.4959,-48.0685,10,26.33,80.82,0.6362,0.667,160.4,14.68,1.37,13.17,89.4,18.23,394.9,0.0,0,0.1494,Baixo
2022-09-21,-1.9935,-52.0006,9,36.19,59.63,0.5217,0.1123,19.89,8.22,16.08,24.01,8.79,12.1,398.4,31.2,1,0.7274,Alto
2019-09-04,-11.0092,-47.5696,9,35.73,55.17,0.5108,0.1014,44.89,8.04,6.35,57.57,53.41,4.0,74.5,26.8,1,0.6423,Médio
2020-11-07,-1.3954,-51.756,11,27.01,73.19,0.6324,0.7182,194.48,8.33,0.5,38.98,52.2,17.76,301.5,0.0,0,0.1351,Baixo
2022-07-19,-13.556,-56.2797,7,35.15,59.74,0.478,0.1552,51.14,11.55,6.42,5.39,0.34,6.68,30.5,25.8,1,0.7064,Alto
2018-01-12,-14.3869,-54.6843,1,24.98,78.37,0.5942,0.5792,174.29,11.16,0.08,33.05,9.97,1.92,376.4,0.0,0,0.2869,Baixo
2022-01-19,-9.8463,-48.1044,1,28.37,71.91,0.6994,0.5517,158.82,8.2,4.7,17.42,27.08,0.81,14.0,9.3,0,0.2802,Baixo
2022-09-27,-5.7475,-56.7934,9,34.91,51.03,0.523,0.13,0.0,13.08,8.41,34.26,21.79,12.03,272.9,56.9,1,0.6863,Alto
2018-06-16,2.3655,-55.293,6,37.41,44.64,0.5459,0.107,0.0,21.05,7.59,17.06,100.32,20.03,382.2,31.1,1,0.691,Alto
2018-10-22,-0.4566,-68.6187,10,26.46,75.77,0.6345,0.6664,163.65,9.98,1.88,3.42,17.84,16.47,132.3,0.0,0,0.3914,Médio
2022-10-20,-0.1459,-59.7302,10,25.44,74.59,0.6172,0.6328,149.67,10.27,1.73,21.09,110.57,10.66,444.3,0.0,0,0.1592,Baixo
2020-09-08,-6.4901,-52.9409,9,32.21,60.68,0.4461,0.1653,43.2,14.24,16.44,16.94,24.61,1.52,376.0,34.2,1,0.7376,Alto
2018-01-26,-8.0813,-65.4136,1,25.33,76.8,0.6679,0.6971,200.29,9.76,0.65,18.24,133.36,0.99,357.1,0.0,0,0.1353,Baixo
2019-04-16,-7.5792,-67.3369,4,30.67,81.67,0.598,0.618,171.78,14.68,3.03,52.78,53.48,4.23,404.7,0.0,0,0.4382,Médio
2020-04-01,4.753,-64.2128,4,31.1,71.51,0.7424,0.665,187.77,9.13,1.74,56.31,70.72,19.3,246.1,1.8,0,0.388,Médio
2021-06-18,-14.1978,-66.238,6,34.64,60.69,0.4346,0.1173,32.84,19.33,12.45,15.11,4.43,32.63,322.8,42.9,1,0.7188,Alto
2021-08-31,2.3406,-66.9824,8,36.44,52.36,0.5137,0.1311,5.78,13.38,8.52,15.21,35.29,2.76,301.5,32.7,1,0.6933,Alto
2022-12-22,-3.4265,-61.1042,12,28.27,78.89,0.7283,0.6503,148.26,9.52,13.04,18.1,6.16,14.36,298.1,0.0,0,0.4375,Médio
2019-06-09,-6.2277,-47.5805,6,33.81,47.71,0.53,0.0709,5.86,9.65,6.78,18.33,14.13,8.53,199.2,29.5,1,0.6228,Médio
2020-09-09,-0.4948,-58.8023,9,33.33,56.18,0.5088,0.3176,76.75,9.94,5.46,75.09,39.08,0.32,113.6,27.4,1,0.5145,Médio
2020-08-31,-5.2666,-67.7382,8,33.38,45.08,0.4516,0.2131,53.71,17.49,6.4,26.2,51.82,7.83,249.5,27.3,1,0.7,Alto
2020-01-11,2.4685,-70.8448,1,24.9,73.66,0.5809,0.6433,165.62,6.92,2.48,8.12,1.6,16.4,241.2,11.1,0,0.2977,Baixo
